93,1,8,Vasanth Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
94,1,8,Gandhinagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
95,1,8,Subhash Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
96,1,8,Okalipuram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
97,1,8,Dayananda Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
98,1,8,Prakash Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
99,1,8,Rajaji Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
100,1,8,Basaveshwara Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
101,1,8,Kamakshipalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
102,1,8,Vrisabhavathi Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
103,1,8,Kaveripura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
104,1,8,Govindaraja Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
105,1,8,Agrahara Dasarahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
106,1,8,Dr. Raj Kumar Ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
107,1,8,Shivanagara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
108,1,8,Sriramamandir,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
109,1,8,Chickpete,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
110,1,8,Sampangiram Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
111,1,8,Shantala Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
112,1,8,Domlur,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
